"Message",Low,"La génération a démarré."
"Message",Low,"Projet ""Unnamed_1"" (cibles par défaut) :"
"Message",Low,"Génération à l'aide des outils version ""4.0""."
"Message",Low,"Cible ""PrintILCStartMessage"" dans le fichier ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" du projet ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\Unnamed_1"" (la cible ""Build"" en dépend) :"
"Message",Low,"Utilisation de la tâche ""IlcMessageTask"" à partir de l'assembly ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\ilc.exe""."
"Message",Low,"Tâche ""IlcMessageTask"""
"Message",High,"Démarrage de la compilation .NET Native"
"Message",Low,"Exécution de la tâche ""IlcMessageTask"" terminée."
"Message",Low,"Génération de la cible ""PrintILCStartMessage"" terminée dans le projet ""Unnamed_1""."
"Message",Low,"Cible ""LogAppContextSwitches"" dans le fichier ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" du projet ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\Unnamed_1"" (la cible ""SetMainTargetPaths"" en dépend) :"
"Message",Low,"Utilisation de la tâche ""Message"" à partir de l'assembly ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tâche ""Message"""
"Message",Normal,"AppContextSwitch: ''"
"Message",Low,"Exécution de la tâche ""Message"" terminée."
"Message",Low,"Génération de la cible ""LogAppContextSwitches"" terminée dans le projet ""Unnamed_1""."
"Message",Low,"Cible ""SetMainTargetPaths"" dans le fichier ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" du projet ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\Unnamed_1"" (la cible ""CopyNativeExecutablesToOutput"" en dépend) :"
"Message",Low,"Génération de la cible ""SetMainTargetPaths"" terminée dans le projet ""Unnamed_1""."
"Message",Low,"Cible ""GenerateFakeExe"" ignorée en raison d'une fausse condition ; (!Exists('@(InputILTarget)')) a été évaluée comme (!Exists('D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\StrasInfo.exe'))."
"Message",Low,"Cible ""InjectCoreLibTypeForwards"" ignorée en raison d'une fausse condition ; ('$(UseSharedAssembliesInTocMode)' != 'true') a été évaluée comme ('true' != 'true')."
"Message",Low,"Cible ""InjectCoreLibTypeForwards"" ignorée en raison d'une fausse condition ; ('$(UseSharedAssembliesInTocMode)' != 'true') a été évaluée comme ('true' != 'true')."
"Message",Low,"Cible ""PreResolveTransforms"" dans le fichier ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" du projet ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\Unnamed_1"" (la cible ""RunILTransforms"" en dépend) :"
"Message",Low,"Génération complète de la cible ""PreResolveTransforms""."
"Message",Low,"Le fichier de sortie ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\StrasInfo.exe"" n'existe pas."
"Message",Low,"Utilisation de la tâche ""MakeDir"" à partir de l'assembly ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tâche ""MakeDir"""
"Message",Normal,"Création du répertoire ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\""."
"Message",Low,"Exécution de la tâche ""MakeDir"" terminée."
"Message",Low,"Utilisation de la tâche ""AssemblyClosureTask"" à partir de l'assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Tâche ""AssemblyClosureTask"""
"Message",Low,"Exécution de la tâche ""AssemblyClosureTask"" terminée."
"Message",Low,"Utilisation de la tâche ""ILTransformTask"" à partir de l'assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Tâche ""ILTransformTask"""
"Message",Normal,"Exécution de la transformation 'ResolveSelfReferences', tas à 7 Mo."
"Message",Normal,"Symboles introuvables pour l'assembly 'D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\CsvHelper.dll'. Les symboles doivent être placés dans le même dossier que l'assembly."
"Message",Normal,"Symboles introuvables pour l'assembly 'D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\GalaSoft.MvvmLight.dll'. Les symboles doivent être placés dans le même dossier que l'assembly."
"Message",Normal,"Symboles introuvables pour l'assembly 'D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\GalaSoft.MvvmLight.Extras.dll'. Les symboles doivent être placés dans le même dossier que l'assembly."
"Message",Normal,"Symboles introuvables pour l'assembly 'D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\GalaSoft.MvvmLight.Platform.dll'. Les symboles doivent être placés dans le même dossier que l'assembly."
"Message",Normal,"Symboles introuvables pour l'assembly 'D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\Microsoft.Practices.ServiceLocation.dll'. Les symboles doivent être placés dans le même dossier que l'assembly."
"Message",Normal,"Symboles introuvables pour l'assembly 'D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\MoreLinq.Portable.dll'. Les symboles doivent être placés dans le même dossier que l'assembly."
"Message",Normal,"Symboles introuvables pour l'assembly 'D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\Newtonsoft.Json.dll'. Les symboles doivent être placés dans le même dossier que l'assembly."
"Message",Normal,"Exécution de la transformation 'RemoveDuplicateMembers', tas à 41 Mo."
"Message",Normal,"Exécution de la transformation 'GenericNameValidator', tas à 41 Mo."
"Message",Normal,"Exécution de la transformation 'PortableLib', tas à 41 Mo."
"Message",Normal,"Exécution de la transformation 'WriteAssemblies', tas à 53 Mo."
"Message",Normal,""
"Message",Normal,"Résumé de la transformation"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal,"  1159 |         34 | ResolveSelfReferences"
"Message",Normal,"   800 |         12 | PortableLib"
"Message",Normal,"   663 |         14 | WriteAssemblies"
"Message",Normal,"     2 |          0 | GenericNameValidator"
"Message",Normal,"     1 |          0 | RemoveDuplicateMembers"
"Message",Low,"Exécution de la tâche ""ILTransformTask"" terminée."
"Message",Low,"Tâche ""Copy"" ignorée en raison d'une fausse condition ; (!Exists('@(IntermediatePreMergeILTransformedExeTarget)') and Exists('@(InputILSymbols)')) a été évaluée comme (!Exists('D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\StrasInfo.exe') and Exists('D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\StrasInfo.pdb'))."
"Message",Low,"Tâche ""Copy"" ignorée en raison d'une fausse condition ; (!Exists('@(IntermediatePreMergeILTransformedExeTarget)')) a été évaluée comme (!Exists('D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\StrasInfo.exe'))."
"Message",Low,"Tâche ""Copy"" ignorée en raison d'une fausse condition ; ('$(HasMcgPatchDlls)'=='true') a été évaluée comme (''=='true')."
"Message",Low,"Génération de la cible ""PreResolveTransforms"" terminée dans le projet ""Unnamed_1""."
"Message",Low,"Cible ""InitInputResourceName"" dans le fichier ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" du projet ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\Unnamed_1"" (la cible ""RunILTransforms"" en dépend) :"
"Message",Low,"Tâche ""ResolveFilePathTask"" ignorée en raison d'une fausse condition ; ('$(InputPath)' != '' and Exists('$(InputPath)\obj\')) a été évaluée comme ('D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in' != '' and Exists('D:\Projets\StrasInfo\StrasInfo\StrasInfo\obj\x86\Release\ilc\in\obj\'))."
"Message",Low,"Utilisation de la tâche ""ResolveFilePathTask"" à partir de l'assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Tâche ""ResolveFilePathTask"""
"Message",Low,"Exécution de la tâche ""ResolveFilePathTask"" terminée."
"Message",Low,"Génération de la cible ""InitInputResourceName"" terminée dans le projet ""Unnamed_1""."
"Message",Low,"Cible ""PreResolveTransforms"" ignorée. Avait été générée correctement."
"Message",Low,"Cible ""SetForSharedInputs"" dans le fichier ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" du projet ""D:\Projets\StrasInfo\StrasInfo\StrasInfo\Unnamed_1"" (la cible ""ResolveInitialReferences"" en dépend) :"
"Message",Low,"Génération complète de la cible ""SetForSharedInputs""."
"Message",Low,"Aucun fichier d'entrée n'a été spécifié."
"Message",Low,"Tâche ""IlcErrorTask"" ignorée en raison d'une fausse condition ; (!Exists('$(InputSharedAssemblyListPath)')) a été évaluée comme (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x86\ret\SharedAssemblyList.txt'))."
"Message",Low,"Utilisation de la tâche ""ReadLinesFromFile"" à partir de l'assembly ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tâche ""ReadLinesFromFile"""
"Message",Low,"Exécution de la tâche ""ReadLinesFromFile"" terminée."
